Date,Adj Close
2017-01-03,32.27525329589844
2017-01-04,32.83171463012695
2017-01-05,32.01841735839844
2017-01-06,31.7615909576416
2017-01-09,31.076702117919922
2017-01-10,31.7615909576416
2017-01-11,31.84720230102539
2017-01-12,31.205114364624023
2017-01-13,31.633169174194336
2017-01-17,30.306209564208984
2017-01-18,30.734251022338867
2017-01-19,30.846267700195312
2017-01-20,31.1909236907959
2017-01-23,30.97551155090332
2017-01-24,31.62173080444336
2017-01-25,31.707897186279297
2017-01-26,31.578645706176758
2017-01-27,31.578645706176758
2017-01-30,30.97551155090332
2017-01-31,31.147838592529297
2017-02-01,31.01858901977539
2017-02-02,30.76010513305664
2017-02-03,31.363245010375977
2017-02-06,30.717023849487305
2017-02-07,30.58777618408203
2017-02-08,30.286212921142578
2017-02-09,30.58777618408203
2017-02-10,30.58777618408203
2017-02-13,30.97551155090332
2017-02-14,31.1909236907959
2017-02-15,31.061676025390625
2017-02-16,31.1909236907959
2017-02-17,31.492488861083984
2017-02-21,31.53556251525879
2017-02-22,31.492488861083984
2017-02-23,31.44940948486328
2017-02-24,31.320175170898438
2017-02-27,31.320175170898438
2017-02-28,30.717023849487305
2017-03-01,31.492488861083984
2017-03-02,30.76010513305664
2017-03-03,30.97551155090332
2017-03-06,30.58777618408203
2017-03-07,30.67394256591797
2017-03-08,30.243131637573242
2017-03-09,30.20004653930664
2017-03-10,30.329294204711914
2017-03-13,30.58777618408203
2017-03-14,30.630861282348633
2017-03-15,30.372373580932617
2017-03-16,30.630861282348633
2017-03-17,30.93242645263672
2017-03-20,30.58777618408203
2017-03-21,29.33841896057129
2017-03-22,28.606040954589844
2017-03-23,29.03684425354004
2017-03-24,29.381500244140625
2017-03-27,29.467662811279297
2017-03-28,29.726154327392578
2017-03-29,29.55382537841797
2017-03-30,30.717023849487305
2017-03-31,30.15696144104004
2017-04-03,29.898481369018555
2017-04-04,29.76923179626465
2017-04-05,28.95068359375
2017-04-06,29.25225830078125
2017-04-07,28.95068359375
2017-04-10,28.476789474487305
2017-04-11,28.562959671020508
2017-04-12,28.864524841308594
2017-04-13,27.8736515045166
2017-04-17,28.390626907348633
2017-04-18,28.261384963989258
2017-04-19,28.504344940185547
2017-04-20,29.32866859436035
2017-04-21,29.632368087768555
2017-04-24,30.717010498046875
2017-04-25,31.975187301635742
2017-04-26,32.3222770690918
2017-04-27,31.62812042236328
2017-04-28,31.454557418823242
2017-05-01,31.5847225189209
2017-05-02,31.454557418823242
2017-05-03,31.67149543762207
2017-05-04,31.62812042236328
2017-05-05,31.758256912231445
2017-05-08,31.5847225189209
2017-05-09,31.367794036865234
2017-05-10,31.107481002807617
2017-05-11,30.369924545288086
2017-05-12,30.196382522583008
2017-05-15,30.58685874938965
2017-05-16,30.803783416748047
2017-05-17,29.84929847717285
2017-05-18,29.8059139251709
2017-05-19,29.588985443115234
2017-05-22,29.54559898376465
2017-05-23,29.8059139251709
2017-05-24,29.588985443115234
2017-05-25,29.415447235107422
2017-05-26,29.588985443115234
2017-05-30,29.11174201965332
2017-05-31,28.85143280029297
2017-06-01,29.458831787109375
2017-06-02,29.32866859436035
2017-06-05,29.198509216308594
2017-06-06,28.85143280029297
2017-06-07,29.11174201965332
2017-06-08,29.2852840423584
2017-06-09,30.369924545288086
2017-06-12,30.1096134185791
2017-06-13,30.283153533935547
2017-06-14,29.54559898376465
2017-06-15,29.502214431762695
2017-06-16,29.15513038635254
2017-06-19,28.938199996948242
2017-06-20,28.677886962890625
2017-06-21,27.896949768066406
2017-06-22,27.853561401367188
2017-06-23,28.113874435424805
2017-06-26,28.027103424072266
2017-06-27,28.244029998779297
2017-06-28,28.85143280029297
2017-06-29,29.15513038635254
2017-06-30,28.894813537597656
2017-07-03,29.8059139251709
2017-07-05,29.241899490356445
2017-07-06,28.80804443359375
2017-07-07,29.415447235107422
2017-07-10,29.02496910095215
2017-07-11,28.764659881591797
2017-07-12,29.068355560302734
2017-07-13,29.241899490356445
2017-07-14,28.938199996948242
2017-07-17,29.02496910095215
2017-07-18,28.98158836364746
2017-07-19,29.13885498046875
2017-07-20,29.007801055908203
2017-07-21,28.78936767578125
2017-07-24,28.83305549621582
2017-07-25,29.35729217529297
2017-07-26,28.745681762695312
2017-07-27,27.609830856323242
2017-07-28,28.003009796142578
2017-07-31,28.39618682861328
2017-08-01,28.308815002441406
2017-08-02,27.91563606262207
2017-08-03,27.959320068359375
2017-08-04,28.39618682861328
2017-08-07,28.046695709228516
2017-08-08,28.046695709228516
2017-08-09,27.609830856323242
2017-08-10,26.99822235107422
2017-08-11,26.779788970947266
2017-08-14,27.566144943237305
2017-08-15,27.391399383544922
2017-08-16,27.522464752197266
2017-08-17,27.04191017150879
2017-08-18,26.779788970947266
2017-08-21,26.779788970947266
2017-08-22,26.99822235107422
2017-08-23,27.12928009033203
2017-08-24,27.26034164428711
2017-08-25,27.26034164428711
2017-08-28,26.99822235107422
2017-08-29,26.910844802856445
2017-08-30,26.910844802856445
2017-08-31,26.99822235107422
2017-09-01,27.21665382385254
2017-09-05,26.473979949951172
2017-09-06,26.648733139038086
2017-09-07,26.168180465698242
2017-09-08,26.51767349243164
2017-09-11,26.910844802856445
2017-09-12,27.26034164428711
2017-09-13,27.34771156311035
2017-09-14,27.34771156311035
2017-09-15,27.26034164428711
2017-09-18,27.478771209716797
2017-09-19,27.566144943237305
2017-09-20,27.959320068359375
2017-09-21,28.090389251708984
2017-09-22,28.43987464904785
2017-09-25,28.352500915527344
