Date,Adj Close
2017-01-03,6.066739082336426
2017-01-04,6.253695964813232
2017-01-05,5.879782676696777
2017-01-06,5.449782848358154
2017-01-09,5.35630464553833
2017-01-10,5.496521949768066
2017-01-11,5.384347915649414
2017-01-12,5.281521797180176
2017-01-13,5.22543478012085
2017-01-17,4.842174053192139
2017-01-18,4.832826137542725
2017-01-19,4.7580437660217285
2017-01-20,4.7580437660217285
2017-01-23,4.7486958503723145
2017-01-24,4.730000019073486
2017-01-25,4.767391204833984
2017-01-26,4.683261394500732
2017-01-27,4.730000019073486
2017-01-30,4.561739444732666
2017-01-31,4.552391052246094
2017-02-01,4.458913326263428
2017-02-02,4.374782562255859
2017-02-03,4.346739292144775
2017-02-06,4.328043460845947
2017-02-07,4.0382609367370605
2017-02-08,3.5521738529205322
2017-02-09,3.9354348182678223
2017-02-10,3.926086902618408
2017-02-13,4.094347953796387
2017-02-14,3.9728262424468994
2017-02-15,3.9915218353271484
2017-02-16,3.9821741580963135
2017-02-17,4.0289130210876465
2017-02-21,4.0289130210876465
2017-02-22,3.9821741580963135
2017-02-23,3.9354348182678223
2017-02-24,4.019565582275391
2017-02-27,4.019565582275391
2017-02-28,3.926086902618408
2017-03-01,3.9354348182678223
2017-03-02,3.9354348182678223
2017-03-03,3.851304292678833
2017-03-06,3.785869836807251
2017-03-07,3.7017393112182617
2017-03-08,4.103695392608643
2017-03-09,3.6830434799194336
2017-03-10,3.748478651046753
2017-03-13,3.7017393112182617
2017-03-14,3.6643478870391846
2017-03-15,3.7204349040985107
2017-03-16,3.832608699798584
2017-03-17,3.869999885559082
2017-03-20,3.7391304969787598
2017-03-21,3.7017393112182617
2017-03-22,3.6830434799194336
2017-03-23,3.7110869884490967
2017-03-24,3.6923913955688477
2017-03-27,3.7017393112182617
2017-03-28,3.785869836807251
2017-03-29,4.113043785095215
2017-03-30,4.085000038146973
2017-03-31,3.9541304111480713
2017-04-03,3.813913106918335
2017-04-04,3.832608699798584
2017-04-05,3.795217514038086
2017-04-06,3.879348039627075
2017-04-07,3.8045654296875
2017-04-10,3.9354348182678223
2017-04-11,3.9354348182678223
2017-04-12,3.785869836807251
2017-04-13,3.767174243927002
2017-04-17,3.832608699798584
2017-04-18,3.776521682739258
2017-04-19,3.823261022567749
2017-04-20,3.9915218353271484
2017-04-21,3.9634780883789062
2017-04-24,3.9821741580963135
2017-04-25,3.9634780883789062
2017-04-26,4.0382609367370605
2017-04-27,4.056956768035889
2017-04-28,3.851304292678833
2017-05-01,3.907391309738159
2017-05-02,4.010217189788818
2017-05-03,3.9354348182678223
2017-05-04,3.776521682739258
2017-05-05,3.841956615447998
2017-05-08,3.823261022567749
2017-05-09,3.823261022567749
2017-05-10,3.776521682739258
2017-05-11,3.7204349040985107
2017-05-12,3.6456522941589355
2017-05-15,3.6736958026885986
2017-05-16,3.6269567012786865
2017-05-17,3.6456522941589355
2017-05-18,3.6456522941589355
2017-05-19,3.748478651046753
2017-05-22,3.9167392253875732
2017-05-23,3.879348039627075
2017-05-24,5.1413044929504395
2017-05-25,5.2160868644714355
2017-05-26,5.30956506729126
2017-05-30,5.403043746948242
2017-05-31,5.384347915649414
2017-06-01,5.403043746948242
2017-06-02,5.262826442718506
2017-06-05,5.262826442718506
2017-06-06,5.010435104370117
2017-06-07,5.094564914703369
2017-06-08,5.253478050231934
2017-06-09,5.44043493270874
2017-06-12,5.459130764007568
2017-06-13,5.552608966827393
2017-06-14,5.590000152587891
2017-06-15,5.52456521987915
2017-06-16,5.375
2017-06-19,5.468478202819824
2017-06-20,5.384347915649414
2017-06-21,5.057173728942871
2017-06-22,5.131956577301025
2017-06-23,5.057173728942871
2017-06-26,5.300217628479004
2017-06-27,5.328260898590088
2017-06-28,5.318912982940674
2017-06-29,5.477826118469238
2017-06-30,5.5339131355285645
2017-07-03,5.8704352378845215
2017-07-05,5.300217628479004
2017-07-06,5.300217628479004
2017-07-07,5.2160868644714355
2017-07-10,5.085217475891113
2017-07-11,5.20673942565918
2017-07-12,5.29086971282959
2017-07-13,5.393695831298828
2017-07-14,5.384347915649414
2017-07-17,5.29086971282959
2017-07-18,5.2160868644714355
2017-07-19,5.20673942565918
2017-07-20,5.188043594360352
2017-07-21,4.888913154602051
2017-07-24,4.926304340362549
2017-07-25,5.113260746002197
2017-07-26,5.029130458831787
2017-07-27,4.982391357421875
2017-07-28,4.935652256011963
2017-07-31,5.001087188720703
2017-08-01,5.188043594360352
2017-08-02,5.1506524085998535
2017-08-03,4.0382609367370605
2017-08-04,4.3934783935546875
2017-08-07,4.300000190734863
2017-08-08,4.243913173675537
2017-08-09,4.300000190734863
2017-08-10,4.113043785095215
2017-08-11,4.169130325317383
2017-08-14,4.337391376495361
2017-08-15,4.075652599334717
2017-08-16,4.0008697509765625
2017-08-17,4.047608852386475
2017-08-18,4.0289130210876465
2017-08-21,3.888695478439331
2017-08-22,3.879348039627075
2017-08-23,3.888695478439331
2017-08-24,4.0008697509765625
2017-08-25,4.0663042068481445
2017-08-28,4.010217189788818
2017-08-29,3.841956615447998
2017-08-30,3.841956615447998
2017-08-31,3.795217514038086
2017-09-01,3.9447824954986572
2017-09-05,3.841956615447998
2017-09-06,3.841956615447998
2017-09-07,3.926086902618408
2017-09-08,3.9541304111480713
2017-09-11,3.907391309738159
2017-09-12,3.832608699798584
2017-09-13,3.879348039627075
2017-09-14,3.879348039627075
2017-09-15,3.879348039627075
2017-09-18,3.869999885559082
2017-09-19,3.9167392253875732
2017-09-20,3.9354348182678223
2017-09-21,3.9728262424468994
2017-09-22,4.010217189788818
2017-09-25,3.9634780883789062
2017-09-26,3.9915218353271484
2017-09-27,4.0008697509765625
2017-09-28,4.0289130210876465
2017-09-29,3.9354348182678223
2017-10-02,3.9821741580963135
2017-10-03,3.9167392253875732
2017-10-04,3.9728262424468994
2017-10-05,3.9728262424468994
2017-10-06,3.9541304111480713
2017-10-09,3.795217514038086
