,Date,Adj Close,daily_return
0,2017-01-03,2.930000066757202,
1,2017-01-04,2.869999885559082,-0.02047787707545201
2,2017-01-05,2.869999885559082,0.0
3,2017-01-06,2.950000047683716,0.02787462206084701
4,2017-01-09,2.859999895095825,-0.030508525807840914
5,2017-01-10,2.8399999141693115,-0.006993000580457598
6,2017-01-11,2.8299999237060547,-0.003521123508970825
7,2017-01-12,3.0,0.060070699956528584
8,2017-01-13,3.0799999237060547,0.026666641235351562
9,2017-01-17,3.069999933242798,-0.0032467502308325402
10,2017-01-18,3.049999952316284,-0.006514651909255265
11,2017-01-19,2.9800000190734863,-0.02295079814333678
12,2017-01-20,3.0,0.006711402952518153
13,2017-01-23,2.9800000190734863,-0.006666660308837891
14,2017-01-24,3.0,0.006711402952518153
15,2017-01-25,2.9600000381469727,-0.013333320617675781
16,2017-01-26,2.950000047683716,-0.0033783751129669026
17,2017-01-27,3.049999952316284,0.03389827220887209
18,2017-01-30,3.0199999809265137,-0.00983605634714435
19,2017-01-31,2.970000028610229,-0.016556275705983614
20,2017-02-01,3.0,0.010101000370632773
21,2017-02-02,3.009999990463257,0.0033333301544189453
22,2017-02-03,3.0,-0.0033222559783855354
23,2017-02-06,3.0,0.0
24,2017-02-07,3.0,0.0
25,2017-02-08,3.0,0.0
26,2017-02-09,2.9800000190734863,-0.006666660308837891
27,2017-02-10,2.940000057220459,-0.013422805905036084
28,2017-02-13,2.9100000858306885,-0.010204071702683226
29,2017-02-14,2.9800000190734863,0.024054959167747025
30,2017-02-15,2.950000047683716,-0.010067104428777118
31,2017-02-16,2.950000047683716,0.0
32,2017-02-17,3.069999933242798,0.04067792665064651
33,2017-02-21,3.299999952316284,0.07491857461721207
34,2017-02-22,3.299999952316284,0.0
35,2017-02-23,3.150000095367432,-0.045454502762512616
36,2017-02-24,3.289999961853028,0.04444440071334843
37,2017-02-27,3.3499999046325684,0.018237064886087895
38,2017-02-28,3.289999961853028,-0.017910431190332088
39,2017-03-01,3.3399999141693115,0.01519755407173995
40,2017-03-02,3.299999952316284,-0.01197603679070025
41,2017-03-03,3.25,-0.015151500920837613
42,2017-03-06,3.180000066757202,-0.021538440997783903
43,2017-03-07,3.109999895095825,-0.02201263213580984
44,2017-03-08,3.1600000858306885,0.016077232289849475
45,2017-03-09,3.240000009536743,0.025316430864913864
46,2017-03-10,3.180000066757202,-0.018518500803374915
47,2017-03-13,3.200000047683716,0.006289302046118772
48,2017-03-14,3.200000047683716,0.0
49,2017-03-15,3.119999885559082,-0.025000050291418274
50,2017-03-16,3.140000104904175,0.006410326948300238
51,2017-03-17,3.109999895095825,-0.00955420662613804
52,2017-03-20,3.049999952316284,-0.01929258675350931
53,2017-03-21,3.049999952316284,0.0
54,2017-03-22,3.0,-0.01639342724524051
55,2017-03-23,3.059999942779541,0.019999980926513672
56,2017-03-24,2.9600000381469727,-0.0326797080073582
57,2017-03-27,2.9800000190734863,0.006756750225933805
58,2017-03-28,3.0,0.006711402952518153
59,2017-03-29,3.1700000762939453,0.0566666920979817
60,2017-03-30,3.180000066757202,0.0031545710481331035
61,2017-03-31,3.140000104904175,-0.012578604092237433
62,2017-04-03,3.0799999237060547,-0.01910833732279482
63,2017-04-04,3.1600000858306885,0.025974079255291826
64,2017-04-05,3.150000095367432,-0.003164553858114094
65,2017-04-06,3.049999952316284,-0.03174607619797021
66,2017-04-07,3.180000066757202,0.0426229890076526
67,2017-04-10,3.2300000190734863,0.01572325511529682
68,2017-04-11,3.240000009536743,0.003095972261363933
69,2017-04-12,3.200000047683716,-0.012345667202249944
70,2017-04-13,3.289999961853028,0.028124972758815314
71,2017-04-17,3.2300000190734863,-0.018237064886088228
72,2017-04-18,3.200000047683716,-0.009287916784092132
73,2017-04-19,3.140000104904175,-0.01874998183921006
74,2017-04-20,3.3499999046325684,0.06687891487659758
75,2017-04-21,3.5799999237060547,0.06865672406600054
76,2017-04-24,3.490000009536743,-0.02513964136517144
77,2017-04-25,3.5299999713897705,0.011461307089892125
78,2017-04-26,3.5999999046325684,0.01983000957794312
79,2017-04-27,3.650000095367432,0.01388894223872672
80,2017-04-28,3.7100000381469727,0.016438340058043455
81,2017-05-01,3.740000009536743,0.008086245574475681
82,2017-05-02,3.7899999618530273,0.013368971173472577
83,2017-05-03,3.619999885559082,-0.04485490184829133
84,2017-05-04,3.680000066757202,0.016574636214070848
85,2017-05-05,3.609999895095825,-0.019021785432482563
86,2017-05-08,3.5999999046325684,-0.0027700805412326224
87,2017-05-09,3.640000104904175,0.011111167036458314
88,2017-05-10,3.5999999046325684,-0.010989065691980104
89,2017-05-11,3.509999990463257,-0.024999976820415326
90,2017-05-12,3.4600000381469727,-0.014245000698614008
91,2017-05-15,3.400000095367432,-0.01734102373353552
92,2017-05-16,3.4200000762939453,0.005882347166332069
93,2017-05-17,3.5199999809265137,0.029239737544372257
94,2017-05-18,3.5199999809265137,0.0
95,2017-05-19,3.539999961853028,0.005681812794001706
96,2017-05-22,3.5,-0.011299424374030087
97,2017-05-23,3.5,0.0
98,2017-05-24,3.4200000762939453,-0.02285712105887272
99,2017-05-25,3.450000047683716,0.008771921263311722
100,2017-05-26,3.3499999046325684,-0.028985548309857667
101,2017-05-30,3.490000009536743,0.04179107728050213
102,2017-05-31,3.450000047683716,-0.011461307089892236
103,2017-06-01,3.4800000190734863,0.008695643760907146
104,2017-06-02,3.3299999237060547,-0.04310347544405113
105,2017-06-05,3.2799999713897705,-0.01501500103959097
106,2017-06-06,3.25,-0.009146332820563763
