Date,High,Low,Open,Close,Volume,Adj Close
2020-08-10,497.4599914550781,478.6300048828125,493.3500061035156,483.3800048828125,4691200,483.3800048828125
2020-08-11,480.9200134277344,466.54998779296875,479.75,466.92999267578125,7329200,466.92999267578125
2020-08-12,482.489990234375,470.17999267578125,471.3399963378906,475.4700012207031,5439200,475.4700012207031
2020-08-13,484.45001220703125,476.45001220703125,478.3999938964844,481.3299865722656,3008900,481.3299865722656
2020-08-14,488.3299865722656,480.2099914550781,482.82000732421875,482.67999267578125,2943500,482.67999267578125
2020-08-17,486.239990234375,479.1000061035156,484.19000244140625,482.3500061035156,2423500,482.3500061035156
2020-08-18,495.29998779296875,482.79998779296875,484.3500061035156,491.8699951171875,3505500,491.8699951171875
2020-08-19,494.5,483.5,493.92999267578125,484.5299987792969,3156200,484.5299987792969
2020-08-20,498.94000244140625,483.8900146484375,484.69000244140625,497.8999938964844,5132500,497.8999938964844
2020-08-21,498.1300048828125,490.0,496.4599914550781,492.30999755859375,3921300,492.30999755859375
2020-08-24,501.0,483.1600036621094,495.44000244140625,488.80999755859375,4762200,488.80999755859375
2020-08-25,492.4700012207031,485.0899963378906,488.19000244140625,490.5799865722656,5727700,490.5799865722656
2020-08-26,549.0399780273438,492.0799865722656,492.5,547.530029296875,20373700,547.530029296875
2020-08-27,541.0,521.25,537.780029296875,526.27001953125,9062900,526.27001953125
2020-08-28,539.0,522.0,532.0,523.8900146484375,4417500,523.8900146484375
2020-08-31,531.989990234375,517.5800170898438,521.1599731445312,529.5599975585938,4941400,529.5599975585938
2020-09-01,557.3900146484375,532.4500122070312,532.5999755859375,556.5499877929688,9572700,556.5499877929688
2020-09-02,556.5,537.3699951171875,553.780029296875,552.8400268554688,5886900,552.8400268554688
2020-09-03,554.0,521.3200073242188,545.0,525.75,9071100,525.75
2020-09-04,527.3599853515625,485.9800109863281,520.1799926757812,516.0499877929688,8270100,516.0499877929688
2020-09-08,522.0,495.0,498.3999938964844,507.0199890136719,5572700,507.0199890136719
2020-09-09,520.0,492.57000732421875,519.2100219726562,500.19000244140625,6848100,500.19000244140625
2020-09-10,506.2900085449219,478.8399963378906,503.3500061035156,480.6700134277344,6240200,480.6700134277344
2020-09-11,493.7300109863281,476.80999755859375,486.489990234375,482.0299987792969,5035200,482.0299987792969
2020-09-14,488.989990234375,471.29998779296875,480.6199951171875,476.260009765625,7359100,476.260009765625
2020-09-15,497.4700012207031,481.6300048828125,484.0,495.989990234375,5337000,495.989990234375
2020-09-16,504.6600036621094,483.30999755859375,499.989990234375,483.8599853515625,4394900,483.8599853515625
2020-09-17,478.3999938964844,463.2699890136719,475.1600036621094,470.20001220703125,5379300,470.20001220703125
2020-09-18,479.3999938964844,458.6000061035156,472.510009765625,469.9599914550781,6717700,469.9599914550781
2020-09-21,487.7799987792969,466.32000732421875,467.69000244140625,487.3500061035156,5457500,487.3500061035156
2020-09-22,491.82000732421875,479.260009765625,489.010009765625,491.1700134277344,3482300,491.1700134277344
2020-09-23,491.0400085449219,469.0,491.0400085449219,470.6099853515625,3726400,470.6099853515625
2020-09-24,477.0,467.82000732421875,470.5299987792969,473.0799865722656,3727200,473.0799865722656
2020-09-25,484.8699951171875,468.0299987792969,474.3900146484375,482.8800048828125,3769400,482.8800048828125
2020-09-28,492.0,477.8800048828125,489.1099853515625,490.6499938964844,4773500,490.6499938964844
2020-09-29,496.2900085449219,486.5299987792969,489.5,493.4800109863281,3541500,493.4800109863281
2020-09-30,504.6300048828125,489.2699890136719,492.57000732421875,500.0299987792969,4634100,500.0299987792969
2020-10-01,529.5499877929688,503.6000061035156,506.0299987792969,527.510009765625,8153700,527.510009765625
2020-10-02,526.3699951171875,502.70001220703125,516.4299926757812,503.05999755859375,6071200,503.05999755859375
2020-10-05,520.989990234375,501.70001220703125,506.79998779296875,520.6500244140625,4088100,520.6500244140625
2020-10-06,521.8200073242188,504.1600036621094,518.719970703125,505.8699951171875,4199000,505.8699951171875
2020-10-07,536.489990234375,515.8200073242188,518.0,534.6599731445312,7988700,534.6599731445312
2020-10-08,535.0,524.1500244140625,533.47998046875,531.7899780273438,5386500,531.7899780273438
2020-10-09,544.280029296875,535.0,537.8300170898438,539.4400024414062,4781300,539.4400024414062
2020-10-12,551.8099975585938,538.239990234375,548.8099975585938,539.8099975585938,5391100,539.8099975585938
2020-10-13,557.6500244140625,537.2000122070312,540.5599975585938,554.0900268554688,5602500,554.0900268554688
2020-10-14,572.489990234375,541.0,562.6099853515625,541.4500122070312,9499000,541.4500122070312
2020-10-15,551.219970703125,535.0999755859375,545.52001953125,541.9400024414062,5113100,541.9400024414062
2020-10-16,554.3300170898438,530.030029296875,549.5,530.7899780273438,6347400,530.7899780273438
2020-10-19,541.7999877929688,525.3800048828125,537.0700073242188,530.719970703125,7567500,530.719970703125
2020-10-20,533.780029296875,522.260009765625,528.1400146484375,525.4199829101562,10047200,525.4199829101562
2020-10-21,506.8500061035156,488.25,501.0299987792969,489.04998779296875,17405700,489.04998779296875
2020-10-22,495.1400146484375,482.0,494.69000244140625,485.2300109863281,6997900,485.2300109863281
2020-10-23,490.05999755859375,481.3500061035156,488.1099853515625,488.2799987792969,4927900,488.2799987792969
2020-10-26,496.82000732421875,478.8999938964844,487.0299987792969,488.239990234375,6186100,488.239990234375
2020-10-27,490.489990234375,482.92999267578125,490.010009765625,488.92999267578125,3627200,488.92999267578125
2020-10-28,494.0,483.2799987792969,486.3599853515625,486.239990234375,5992700,486.239990234375
2020-10-29,513.9000244140625,479.3399963378906,488.5,504.2099914550781,11120700,504.2099914550781
2020-10-30,505.8800048828125,472.2099914550781,502.010009765625,475.739990234375,7807900,475.739990234375
2020-11-02,486.29998779296875,475.0,478.8699951171875,484.1199951171875,4408200,484.1199951171875
2020-11-03,495.30999755859375,478.760009765625,484.92999267578125,487.2200012207031,3690200,487.2200012207031
2020-11-04,507.7300109863281,493.9800109863281,495.3599853515625,496.95001220703125,5137300,496.95001220703125
2020-11-05,518.72998046875,503.45001220703125,506.55999755859375,513.760009765625,5372800,513.760009765625
2020-11-06,515.2100219726562,502.510009765625,515.0,514.72998046875,4236300,514.72998046875
2020-11-09,495.8500061035156,467.260009765625,485.5400085449219,470.5,10419700,470.5
2020-11-10,484.6000061035156,463.4100036621094,470.95001220703125,480.239990234375,8306100,480.239990234375
2020-11-11,491.67999267578125,478.260009765625,483.0,490.760009765625,5460500,490.760009765625
2020-11-12,496.5199890136719,480.42999267578125,491.0,486.7699890136719,5063700,486.7699890136719
2020-11-13,488.94000244140625,477.79998779296875,486.7699890136719,482.8399963378906,3002700,482.8399963378906
2020-11-16,485.5799865722656,477.29998779296875,480.0,479.1000061035156,3953600,479.1000061035156
2020-11-17,487.510009765625,478.8500061035156,480.1199951171875,480.6300048828125,3698100,480.6300048828125
2020-11-18,488.6099853515625,477.7200012207031,481.95001220703125,481.7900085449219,3629200,481.7900085449219
2020-11-19,487.79998779296875,480.4700012207031,482.0,484.6700134277344,2254700,484.6700134277344
2020-11-20,494.760009765625,481.57000732421875,485.2200012207031,488.239990234375,4253400,488.239990234375
2020-11-23,491.1499938964844,475.8399963378906,490.4599914550781,476.6199951171875,5416600,476.6199951171875
2020-11-24,484.04998779296875,475.8900146484375,478.8399963378906,482.8800048828125,3550500,482.8800048828125
2020-11-25,486.8999938964844,478.9200134277344,485.1300048828125,485.0,3598600,485.0
2020-11-27,493.25,481.8500061035156,486.5799865722656,491.3599853515625,2805800,491.3599853515625
2020-11-30,492.54998779296875,481.2699890136719,490.0799865722656,490.70001220703125,3530900,490.70001220703125
2020-12-01,509.4700012207031,491.9800109863281,492.3399963378906,504.5799865722656,5052700,504.5799865722656
2020-12-02,506.79998779296875,493.5,501.6199951171875,503.3800048828125,3028400,503.3800048828125
2020-12-03,508.7699890136719,496.0400085449219,502.989990234375,497.5199890136719,2826100,497.5199890136719
2020-12-04,504.5,493.6400146484375,497.5,498.30999755859375,3666200,498.30999755859375
2020-12-07,517.760009765625,497.7699890136719,500.010009765625,515.780029296875,4289300,515.780029296875
2020-12-08,521.489990234375,505.54998779296875,517.9000244140625,512.6599731445312,4229000,512.6599731445312
2020-12-09,514.5,491.2900085449219,510.5299987792969,493.6000061035156,4178800,493.6000061035156
2020-12-10,503.7699890136719,492.9100036621094,494.55999755859375,501.0899963378906,3018200,501.0899963378906
2020-12-11,503.3399963378906,494.8500061035156,495.0,503.2200012207031,3210900,503.2200012207031
2020-12-14,524.1599731445312,501.17999267578125,505.44000244140625,522.4199829101562,5770400,522.4199829101562
2020-12-15,524.7000122070312,513.5599975585938,518.5,519.780029296875,3394900,519.780029296875
2020-12-16,527.3800048828125,517.6900024414062,520.1099853515625,524.8300170898438,3682400,524.8300170898438
2020-12-17,535.489990234375,526.4400024414062,529.0,532.9000244140625,3193400,532.9000244140625
2020-12-18,536.3699951171875,526.02001953125,533.2000122070312,534.4500122070312,4502700,534.4500122070312
2020-12-21,532.6199951171875,521.1500244140625,530.0499877929688,528.9099731445312,3894000,528.9099731445312
2020-12-22,530.4000244140625,520.5,527.6900024414062,527.3300170898438,1906600,527.3300170898438
2020-12-23,526.3200073242188,514.2000122070312,524.760009765625,514.47998046875,2393200,514.47998046875
2020-12-24,519.3499755859375,512.2100219726562,515.1199951171875,513.969970703125,1144000,513.969970703125
2020-12-28,523.6599731445312,507.1300048828125,516.4299926757812,519.1199951171875,2891900,519.1199951171875
2020-12-29,536.5499877929688,515.47998046875,519.9000244140625,530.8699951171875,4022400,530.8699951171875
2020-12-30,533.260009765625,523.6900024414062,530.1300048828125,524.5900268554688,1876300,524.5900268554688
2020-12-31,545.5,523.1500244140625,525.530029296875,540.72998046875,5392300,540.72998046875
2021-01-04,540.7999877929688,515.0900268554688,539.0,522.8599853515625,4444400,522.8599853515625
2021-01-05,526.780029296875,515.8900146484375,521.5499877929688,520.7999877929688,3133900,520.7999877929688
2021-01-06,513.0999755859375,499.5,511.9700012207031,500.489990234375,5346200,500.489990234375
2021-01-07,516.4400024414062,506.4200134277344,508.2799987792969,508.8900146484375,3686400,508.8900146484375
2021-01-08,513.239990234375,504.510009765625,511.30999755859375,510.3999938964844,2973900,510.3999938964844
2021-01-11,510.7300109863281,497.95001220703125,507.8399963378906,499.1000061035156,3806200,499.1000061035156
2021-01-12,501.0899963378906,485.6700134277344,500.0,494.25,5990400,494.25
2021-01-13,512.3499755859375,493.010009765625,495.5,507.7900085449219,5032100,507.7900085449219
2021-01-14,514.5,499.5799865722656,507.3500061035156,500.8599853515625,4177400,500.8599853515625
2021-01-15,506.32000732421875,495.1000061035156,500.0,497.9800109863281,5895800,497.9800109863281
2021-01-19,509.25,493.5400085449219,501.0,501.7699890136719,12315800,501.7699890136719
2021-01-20,593.2899780273438,556.8599853515625,565.4199829101562,586.3400268554688,32637500,586.3400268554688
2021-01-21,588.75,570.4000244140625,582.4500122070312,579.8400268554688,11802100,579.8400268554688
2021-01-22,583.989990234375,564.3499755859375,582.0999755859375,565.1699829101562,7550800,565.1699829101562
2021-01-25,569.75,548.6500244140625,567.0,556.780029296875,7207300,556.780029296875
2021-01-26,567.989990234375,554.0599975585938,554.72998046875,561.9299926757812,5023800,561.9299926757812
2021-01-27,556.4199829101562,515.72998046875,550.7100219726562,523.280029296875,8670300,523.280029296875
2021-01-28,553.1500244140625,530.739990234375,535.8800048828125,538.5999755859375,5969000,538.5999755859375
2021-01-29,541.0,530.1799926757812,538.0,532.3900146484375,4325300,532.3900146484375
2021-02-01,545.0599975585938,531.72998046875,536.7899780273438,539.0399780273438,3547500,539.0399780273438
2021-02-02,555.47998046875,538.9299926757812,542.010009765625,548.1599731445312,3767600,548.1599731445312
2021-02-03,550.47998046875,538.239990234375,550.1699829101562,539.4500122070312,3172300,539.4500122070312
2021-02-04,559.47998046875,537.510009765625,539.8099975585938,552.1599731445312,5164500,552.1599731445312
2021-02-05,554.4400024414062,545.47998046875,552.260009765625,550.7899780273438,2376200,550.7899780273438
2021-02-08,555.0,543.7000122070312,555.0,547.9199829101562,2791700,547.9199829101562
2021-02-09,566.0,543.0,546.0,559.0700073242188,3703500,559.0700073242188
2021-02-10,566.6500244140625,553.4600219726562,562.5,563.5900268554688,3991300,563.5900268554688
2021-02-11,565.9299926757812,554.219970703125,564.4400024414062,557.5900268554688,2730600,557.5900268554688
2021-02-12,561.25,550.8499755859375,556.9400024414062,556.52001953125,2197100,556.52001953125
2021-02-16,563.6300048828125,552.72998046875,557.2899780273438,557.280029296875,2624100,557.280029296875
2021-02-17,555.25,543.030029296875,550.989990234375,551.3400268554688,2069600,551.3400268554688
2021-02-18,550.0,538.22998046875,549.0,548.219970703125,2456200,548.219970703125
2021-02-19,548.989990234375,538.8099975585938,548.0,540.219970703125,2841500,540.219970703125
2021-02-22,541.7899780273438,530.7899780273438,534.989990234375,533.780029296875,3078600,533.780029296875
2021-02-23,548.5399780273438,518.280029296875,525.0,546.1500244140625,4136500,546.1500244140625
2021-02-24,556.8499755859375,539.0700073242188,539.7999877929688,553.4099731445312,3245000,553.4099731445312
2021-02-25,556.47998046875,535.75,550.27001953125,546.7000122070312,4252900,546.7000122070312
2021-02-26,553.0900268554688,538.0,546.510009765625,538.8499755859375,3755600,538.8499755859375
